chr	pos_start	pos_end	shared_num/methy_in_normal/methy_in_tumor/pos_num	tumor_methy_num/tumor_NONE_methy_num	tumor_methy_ratio	normal_methy_num/normal_NONE_methy_num	normal_methy_ratio	chisq.test_p-value	t.test_p-value	PlotColor
chr15	56465700	56465848	5/5/5/5	100/6	0.94	72/23	0.76	1.86e-04	2.03e-02	blue
chr15	59119755	59119864	7/8/7/8	157/4	0.98	84/17	0.83	3.15e-05	1.14e-04	blue
chr15	59803943	59804127	1/5/1/5	84/0	1.00	13/2	0.87	7.22e-04	0.00e+00	blue
chr15	63648420	63648548	4/6/4/6	85/16	0.84	65/0	1.00	7.36e-04	7.63e-03	blue
chr15	64382268	64382339	0/4/1/5	57/0	1.00	12/2	0.86	3.80e-03	1.62e-12	blue
chr15	64491976	64492008	2/2/5/5	18/4	0.82	107/0	1.00	7.44e-06	1.62e-12	blue
chr15	64670254	64670367	0/1/4/5	19/0	1.00	45/19	0.70	6.84e-03	3.46e-02	blue
chr15	64670254	64670367	0/1/4/5	19/0	1.00	45/19	0.70	6.84e-03	3.46e-02	blue
chr15	64733667	64733738	2/5/2/5	81/5	0.94	20/6	0.77	9.55e-03	1.28e-02	blue
chr15	65824064	65824155	1/5/1/5	66/2	0.97	6/4	0.60	4.02e-05	6.20e-04	blue
chr15	66638990	66639290	1/4/2/5	58/0	1.00	21/6	0.78	1.96e-04	2.47e-04	blue
chr15	67611286	67611375	2/6/2/6	98/12	0.89	18/11	0.62	4.95e-04	8.75e-04	blue
chr15	69281209	69281459	0/3/2/5	69/2	0.97	28/6	0.82	7.36e-03	1.27e-02	blue
chr15	69281209	69281459	0/3/2/5	69/2	0.97	28/6	0.82	7.36e-03	1.27e-02	blue
chr15	69281209	69281459	0/3/2/5	69/2	0.97	28/6	0.82	7.36e-03	1.27e-02	blue
chr15	71044296	71044375	5/5/5/5	85/4	0.96	82/16	0.84	8.93e-03	2.66e-02	blue
chr15	72977722	72977851	5/5/5/5	87/20	0.81	42/53	0.44	4.30e-08	1.32e-02	blue
chr15	74914352	74914430	0/1/4/5	8/5	0.62	45/4	0.92	5.83e-03	1.17e-02	blue
chr15	80185552	80185836	0/7/1/8	107/8	0.93	6/6	0.50	5.88e-06	1.42e-04	blue
chr15	81529024	81529174	1/2/4/5	25/4	0.86	48/0	1.00	8.23e-03	2.33e-02	blue
chr15	84338288	84338410	3/6/3/6	83/6	0.93	25/12	0.68	1.75e-04	1.04e-03	blue
chr15	85201039	85201227	0/4/1/5	45/12	0.79	0/12	0.00	1.80e-07	7.17e-03	blue
chr15	85930491	85930664	6/6/6/6	89/14	0.86	120/5	0.96	9.11e-03	3.07e-02	blue
chr15	86112776	86113135	1/4/2/5	70/0	1.00	26/4	0.87	1.82e-03	8.24e-06	blue
chr15	89384097	89384268	1/7/1/7	113/4	0.97	8/4	0.67	4.28e-05	7.18e-04	blue
chr15	89854414	89854564	0/1/4/5	8/2	0.80	50/0	1.00	1.30e-03	1.62e-12	blue
chr15	90148692	90148747	5/5/5/5	107/15	0.88	93/1	0.99	1.78e-03	4.13e-02	blue
chr15	90283893	90284098	0/5/1/6	109/3	0.97	10/6	0.62	3.47e-07	1.82e-04	blue
chr15	90555610	90555748	4/4/7/7	69/15	0.82	103/2	0.98	1.40e-04	2.48e-03	blue
chr15	90563403	90563514	4/5/4/5	9/56	0.14	26/29	0.47	5.97e-05	9.24e-05	blue
chr15	91076357	91076431	8/8/8/8	97/8	0.92	74/36	0.67	5.08e-06	2.55e-04	blue
chr15	91183045	91183095	1/5/1/5	110/3	0.97	8/3	0.73	2.81e-04	2.43e-04	blue
chr15	93170206	93170330	0/4/1/5	60/0	1.00	13/3	0.81	6.21e-04	1.62e-12	blue
chr15	98335497	98335592	5/5/5/5	65/19	0.77	44/36	0.55	2.41e-03	9.20e-03	blue
chr15	98335497	98335592	5/5/5/5	65/19	0.77	44/36	0.55	2.41e-03	9.20e-03	blue
chr15	100522998	100523268	1/5/1/5	19/55	0.26	12/2	0.86	1.61e-05	8.04e-03	blue
chr15	101174798	101174903	1/6/1/6	122/2	0.98	11/2	0.85	5.02e-03	1.01e-03	blue
chr16	911506	911803	0/8/2/10	110/4	0.96	18/12	0.60	1.53e-08	1.61e-04	blue
chr16	1473405	1473556	5/9/5/9	171/10	0.94	56/11	0.84	6.22e-03	2.35e-03	blue
chr16	1669627	1669811	4/5/4/5	82/26	0.76	53/3	0.95	2.89e-03	3.56e-02	blue
chr16	1704555	1704676	2/5/2/5	80/0	1.00	27/8	0.77	9.29e-06	3.62e-03	blue
chr16	1710934	1711053	1/1/5/5	9/2	0.82	71/1	0.99	5.45e-03	3.35e-03	blue
chr16	2539305	2539381	1/5/1/5	65/0	1.00	11/6	0.65	6.52e-07	0.00e+00	blue
chr16	2673800	2673906	5/5/5/5	67/1	0.99	57/10	0.85	4.28e-03	9.00e-03	blue
chr16	2934831	2934901	1/5/1/5	59/2	0.97	9/3	0.75	6.47e-03	3.45e-03	blue
chr16	2934831	2934901	1/5/1/5	59/2	0.97	9/3	0.75	6.47e-03	3.45e-03	blue
chr16	2934831	2934901	1/5/1/5	59/2	0.97	9/3	0.75	6.47e-03	3.45e-03	blue
chr16	3738013	3738291	1/6/1/6	120/18	0.87	6/7	0.46	1.54e-04	3.92e-03	blue
chr16	4479109	4479177	0/4/1/5	58/0	1.00	13/3	0.81	7.61e-04	1.62e-12	blue
chr16	4881377	4881475	1/5/1/5	126/2	0.98	7/5	0.58	1.09e-09	3.25e-05	blue
chr16	6385502	6385562	1/1/6/6	10/4	0.71	74/4	0.95	4.15e-03	1.45e-03	blue
chr16	9195846	9195961	3/6/3/6	146/3	0.98	43/8	0.84	2.18e-04	2.10e-03	blue
chr16	10001773	10001978	2/5/2/5	90/4	0.96	18/6	0.75	1.13e-03	1.32e-02	blue
chr16	12549273	12549485	0/4/2/6	11/58	0.16	22/6	0.79	3.64e-09	4.54e-03	blue
chr16	15899734	15899917	0/2/3/5	23/7	0.77	43/1	0.98	4.18e-03	4.79e-02	blue
chr16	16326929	16327417	0/4/1/5	0/52	0.00	2/11	0.15	4.07e-03	1.62e-12	blue
chr16	19203667	19203917	2/2/5/5	37/14	0.73	78/5	0.94	5.56e-04	5.55e-04	blue
chr16	20398014	20398165	1/6/1/6	48/28	0.63	2/10	0.17	2.51e-03	2.94e-02	blue
chr16	27244172	27244433	2/5/3/6	64/9	0.88	34/21	0.62	6.31e-04	8.72e-03	blue
chr16	27257313	27257401	7/7/7/7	187/23	0.89	114/51	0.69	1.43e-06	8.55e-04	blue
chr16	27510289	27510581	0/1/4/5	18/5	0.78	84/3	0.97	2.66e-03	1.53e-02	blue
chr16	27648653	27648817	1/5/1/5	67/1	0.99	7/6	0.54	1.49e-07	4.92e-05	blue
chr16	28567729	28567829	5/5/5/5	124/16	0.89	61/23	0.73	2.30e-03	3.70e-02	blue
chr16	29306700	29306960	2/6/2/6	105/8	0.93	15/8	0.65	1.71e-04	1.61e-03	blue
chr16	29978910	29979030	0/5/1/6	79/1	0.99	8/2	0.80	1.84e-03	1.80e-03	blue
chr16	30121608	30121708	7/7/7/7	102/1	0.99	100/16	0.86	4.01e-04	4.46e-03	blue
chr16	30519103	30519298	1/6/1/6	136/8	0.94	11/5	0.69	3.59e-04	1.62e-03	blue
chr16	30544675	30544863	2/3/4/5	32/8	0.80	51/1	0.98	3.81e-03	2.16e-03	blue
chr16	30716552	30716812	1/4/2/5	65/1	0.98	29/13	0.69	9.00e-06	2.60e-02	blue
chr16	49704738	49704837	0/1/4/5	11/3	0.79	51/0	1.00	7.12e-04	1.62e-12	blue
chr16	55359630	55359862	3/4/4/5	1/97	0.01	9/47	0.16	2.66e-04	2.84e-02	blue
chr16	56865544	56865686	2/5/2/5	101/1	0.99	28/6	0.82	1.40e-04	3.57e-04	blue
chr16	58645189	58645289	0/3/2/5	44/0	1.00	17/6	0.74	3.84e-04	3.74e-05	blue
chr16	66550312	66550429	3/5/3/5	30/71	0.30	0/37	0.00	1.79e-04	1.31e-02	blue
chr16	68383026	68383112	1/5/1/5	91/8	0.92	7/4	0.64	4.31e-03	2.20e-02	blue
chr16	68402525	68402910	1/6/1/6	66/12	0.85	3/9	0.25	5.48e-06	3.15e-02	blue
chr16	69148573	69148694	3/5/3/5	59/23	0.72	13/26	0.33	5.25e-05	2.69e-02	blue
chr16	69178766	69178847	1/5/1/5	72/0	1.00	9/2	0.82	2.50e-04	0.00e+00	blue
chr16	70095349	70095736	0/4/1/5	59/4	0.94	6/8	0.43	2.14e-06	8.87e-04	blue
chr16	70184151	70184286	3/5/3/5	70/1	0.99	38/6	0.86	7.68e-03	3.60e-02	blue
chr16	70709258	70709520	0/5/1/6	95/0	1.00	16/2	0.89	1.05e-03	0.00e+00	blue
chr16	70771522	70771627	1/1/5/5	3/12	0.20	0/93	0.00	1.22e-05	0.00e+00	blue
chr16	72981096	72981336	2/7/2/7	140/6	0.96	28/9	0.76	6.23e-05	4.87e-04	blue
chr16	75580363	75580426	4/4/5/5	68/10	0.87	72/1	0.99	6.82e-03	1.59e-02	blue
chr16	75580363	75580426	4/4/5/5	68/10	0.87	72/1	0.99	6.82e-03	1.59e-02	blue
chr16	77392194	77392413	4/4/5/5	59/0	1.00	75/14	0.84	1.37e-03	7.44e-03	blue
chr16	78472616	78472660	5/6/5/6	79/39	0.67	56/2	0.97	1.26e-05	2.13e-03	blue
chr16	81877877	81877938	1/5/1/5	80/7	0.92	2/10	0.17	9.01e-11	5.28e-04	blue
chr16	82687412	82687682	4/4/5/5	59/17	0.78	23/44	0.34	1.74e-07	5.54e-05	blue
chr16	83489992	83490213	5/5/5/5	99/14	0.88	76/29	0.72	4.75e-03	8.51e-03	blue
chr16	83726067	83726242	2/5/2/5	65/45	0.59	6/21	0.22	5.91e-04	4.54e-02	blue
chr16	84631861	84632095	1/5/1/5	61/18	0.77	2/11	0.15	8.73e-06	4.28e-02	blue
chr16	84935726	84935925	3/7/3/7	126/19	0.87	31/15	0.67	2.58e-03	5.84e-03	blue
chr16	85816168	85816568	3/6/3/6	112/118	0.49	7/28	0.20	1.47e-03	1.86e-03	blue
chr16	87373258	87373408	1/5/1/5	57/29	0.66	15/0	1.00	7.73e-03	9.51e-04	blue
chr16	87524126	87524293	1/5/1/5	58/27	0.68	2/10	0.17	5.76e-04	8.73e-03	blue
chr16	87524360	87524442	3/5/3/5	90/24	0.79	21/28	0.43	5.82e-06	8.16e-05	blue
chr16	87993152	87993327	0/4/3/7	6/41	0.13	20/17	0.54	4.83e-05	7.41e-05	blue
chr16	88766835	88767124	0/7/2/9	0/112	0.00	4/22	0.15	2.53e-05	2.02e-03	blue
chr16	88766835	88767124	0/7/2/9	0/112	0.00	4/22	0.15	2.53e-05	2.02e-03	blue
chr16	89176116	89176320	2/3/4/5	53/19	0.74	77/3	0.96	7.46e-05	1.83e-02	blue
chr16	89513894	89513944	5/5/5/5	109/1	0.99	56/10	0.85	1.57e-04	9.59e-03	blue
chr16	89614917	89615016	0/4/1/5	84/4	0.95	6/4	0.60	1.04e-04	6.96e-03	blue
chr16	89644633	89644750	1/5/1/5	102/1	0.99	11/2	0.85	2.03e-03	2.56e-03	blue
chr16	89644633	89644750	1/5/1/5	102/1	0.99	11/2	0.85	2.03e-03	2.56e-03	blue
chr17	90313	90357	5/5/5/5	103/18	0.85	71/2	0.97	7.08e-03	3.19e-02	blue
chr17	132242	132601	0/3/2/5	47/4	0.92	9/17	0.35	8.25e-08	2.94e-02	blue
chr17	132242	132601	0/3/2/5	47/4	0.92	9/17	0.35	8.25e-08	2.94e-02	blue
chr17	505328	505368	5/5/5/5	32/28	0.53	65/17	0.79	1.03e-03	3.85e-02	blue
chr17	681524	681627	4/4/5/5	68/4	0.94	97/24	0.80	6.45e-03	2.63e-02	blue
chr17	725584	725684	4/4/5/5	53/7	0.88	77/1	0.99	9.66e-03	3.39e-02	blue
chr17	946688	946827	0/1/4/5	12/4	0.75	58/0	1.00	9.03e-05	1.62e-12	blue
chr17	1346571	1346838	2/5/2/5	67/1	0.99	21/10	0.68	6.17e-06	5.24e-03	blue
chr17	1408769	1408916	3/6/3/6	90/2	0.98	22/9	0.71	5.84e-06	7.00e-07	blue
chr17	1464994	1465333	3/24/3/24	14/362	0.04	19/16	0.54	6.37e-26	5.12e-07	blue
chr17	1483624	1483820	1/6/1/6	83/1	0.99	9/3	0.75	1.13e-04	6.78e-04	blue
chr17	1488363	1488628	0/2/3/5	27/2	0.93	23/13	0.64	5.45e-03	7.18e-03	blue
chr17	1631810	1631970	2/5/2/5	44/16	0.73	21/0	1.00	8.25e-03	2.69e-02	blue
chr17	1631810	1631970	2/5/2/5	44/16	0.73	21/0	1.00	8.25e-03	2.69e-02	blue
chr17	1712761	1712859	4/5/4/5	73/27	0.73	68/3	0.96	1.14e-04	8.82e-03	blue
chr17	1918837	1918935	5/5/5/5	87/0	1.00	53/11	0.83	5.92e-05	3.12e-02	blue
chr17	2311392	2311733	4/7/4/7	91/33	0.73	28/27	0.51	3.29e-03	8.73e-03	blue
chr17	2317999	2318165	2/6/2/6	95/0	1.00	21/4	0.84	7.33e-05	1.51e-09	blue
chr17	2749236	2749302	5/5/5/5	87/10	0.90	85/0	1.00	2.33e-03	2.21e-02	blue
chr17	2802591	2802784	1/9/1/9	132/1	0.99	10/3	0.77	2.52e-06	6.17e-05	blue
chr17	3373781	3373825	2/5/2/5	64/1	0.98	21/4	0.84	7.30e-03	6.39e-04	blue
chr17	3373781	3373825	2/5/2/5	64/1	0.98	21/4	0.84	7.30e-03	6.39e-04	blue
chr17	3373781	3373825	2/5/2/5	64/1	0.98	21/4	0.84	7.30e-03	6.39e-04	blue
chr17	3373781	3373825	2/5/2/5	64/1	0.98	21/4	0.84	7.30e-03	6.39e-04	blue
chr17	3373781	3373825	2/5/2/5	64/1	0.98	21/4	0.84	7.30e-03	6.39e-04	blue
chr17	3373781	3373825	2/5/2/5	64/1	0.98	21/4	0.84	7.30e-03	6.39e-04	blue
chr17	3805298	3805441	1/5/1/5	111/0	1.00	10/2	0.83	1.45e-05	0.00e+00	blue
chr17	4219340	4219474	1/5/1/5	69/7	0.91	5/8	0.38	3.20e-06	2.61e-02	blue
chr17	4722605	4722955	0/1/5/6	0/14	0.00	54/1	0.98	1.74e-15	1.25e-05	blue
chr17	4767968	4768178	6/7/6/7	109/34	0.76	105/4	0.96	9.92e-06	9.39e-03	blue
chr17	7285352	7285441	0/1/4/5	11/4	0.73	49/1	0.98	1.66e-03	6.63e-03	blue
chr17	7517450	7517544	3/4/4/5	0/49	0.00	7/44	0.14	7.16e-03	2.00e-02	blue
chr17	7517450	7517544	3/4/4/5	0/49	0.00	7/44	0.14	7.16e-03	2.00e-02	blue
chr17	7635068	7635271	0/1/4/5	5/5	0.50	78/8	0.91	3.71e-04	3.57e-07	blue
chr17	8446701	8447081	1/7/1/7	100/17	0.85	8/19	0.30	1.54e-09	6.67e-03	blue
chr17	8987321	8987654	3/5/4/6	105/4	0.96	36/23	0.61	2.70e-09	1.02e-02	blue
chr17	8995049	8995363	8/8/9/9	140/4	0.97	118/23	0.84	9.59e-05	1.57e-03	blue
chr17	9014141	9014320	2/2/5/5	41/9	0.82	68/2	0.97	4.59e-03	2.58e-02	blue
chr17	9157337	9157519	0/4/1/5	64/0	1.00	10/5	0.67	1.82e-06	1.62e-12	blue
chr17	9888246	9888458	1/5/1/5	94/6	0.94	23/8	0.74	1.82e-03	1.18e-02	blue
chr17	11195987	11196052	3/5/3/5	87/9	0.91	35/13	0.73	5.36e-03	1.70e-02	blue
chr17	11195987	11196052	3/5/3/5	87/9	0.91	35/13	0.73	5.36e-03	1.70e-02	blue
chr17	12659059	12659167	4/4/6/6	75/0	1.00	67/10	0.87	1.24e-03	9.70e-05	blue
chr17	12659059	12659167	4/4/6/6	75/0	1.00	67/10	0.87	1.24e-03	9.70e-05	blue
chr17	16649155	16649389	6/8/6/8	24/109	0.18	3/77	0.04	2.39e-03	1.32e-02	blue
chr17	17178565	17178766	2/5/2/5	139/1	0.99	28/4	0.88	3.43e-04	9.14e-05	blue
chr17	17926161	17926221	1/4/2/5	57/0	1.00	28/4	0.88	6.31e-03	2.50e-02	blue
chr17	18528322	18528388	2/5/2/5	43/38	0.53	9/28	0.24	3.50e-03	2.03e-03	blue
chr17	19043644	19043939	1/6/1/6	92/1	0.99	7/6	0.54	8.78e-10	5.09e-05	blue
chr17	19170227	19170309	1/5/1/5	80/20	0.80	2/17	0.11	2.01e-09	4.37e-02	blue
chr17	19170227	19170309	1/5/1/5	80/20	0.80	2/17	0.11	2.01e-09	4.37e-02	blue
chr17	19440463	19440767	0/4/1/5	45/2	0.96	1/10	0.09	1.69e-10	3.58e-04	blue
chr17	20773845	20773951	5/6/5/6	78/15	0.84	53/39	0.58	8.55e-05	1.63e-03	blue
chr17	25946702	25946841	0/4/1/5	57/2	0.97	13/4	0.76	6.66e-03	2.60e-02	blue
chr17	26438091	26438144	1/5/1/5	80/4	0.95	6/7	0.46	2.06e-07	1.21e-03	blue
chr17	26921335	26921395	5/5/6/6	89/0	1.00	68/12	0.85	1.50e-04	2.44e-03	blue
chr17	27056157	27056436	0/2/4/6	28/0	1.00	0/54	0.00	0.00e+00	0.00e+00	blue
chr17	27095582	27095661	1/5/1/5	73/0	1.00	5/5	0.50	4.60e-10	0.00e+00	blue
chr17	27095582	27095661	1/5/1/5	73/0	1.00	5/5	0.50	4.60e-10	0.00e+00	blue
chr17	27168099	27168306	1/5/1/5	69/0	1.00	13/4	0.76	3.68e-05	0.00e+00	blue
chr17	27168099	27168306	1/5/1/5	69/0	1.00	13/4	0.76	3.68e-05	0.00e+00	blue
chr17	27605389	27605454	3/4/4/5	46/1	0.98	40/9	0.82	9.22e-03	3.25e-02	blue
chr17	28743050	28743148	2/6/2/6	128/5	0.96	27/6	0.82	2.87e-03	1.93e-02	blue
chr17	29765609	29765821	3/7/3/7	182/19	0.91	21/11	0.66	9.25e-05	1.02e-04	blue
chr17	30298700	30299024	3/3/5/5	45/9	0.83	67/1	0.99	2.37e-03	5.08e-03	blue
chr17	30367458	30367586	1/5/1/5	92/6	0.94	3/8	0.27	3.84e-10	2.48e-03	blue
chr17	32404346	32404475	0/2/3/5	18/3	0.86	11/23	0.32	1.18e-04	1.54e-02	blue
chr17	32911910	32912260	2/5/2/5	15/73	0.17	15/20	0.43	2.63e-03	4.92e-02	blue
chr17	34187739	34187910	1/7/1/7	127/3	0.98	13/5	0.72	7.51e-06	6.83e-05	blue
chr17	34257111	34257313	2/2/5/5	1/39	0.03	30/58	0.34	1.10e-04	4.51e-02	blue
chr17	35368391	35368531	1/5/1/5	62/0	1.00	15/4	0.79	2.11e-04	0.00e+00	blue
chr17	35784569	35784732	1/4/2/5	48/2	0.96	10/23	0.30	1.72e-10	3.72e-02	blue
chr17	35795482	35795579	4/5/4/5	85/4	0.96	65/13	0.83	9.45e-03	6.77e-04	blue
chr17	36292809	36292913	0/4/1/5	63/3	0.95	9/5	0.64	4.14e-04	2.98e-02	blue
chr17	36292809	36292913	0/4/1/5	63/3	0.95	9/5	0.64	4.14e-04	2.98e-02	blue
chr17	37283120	37283215	1/5/1/5	67/7	0.91	10/7	0.59	1.08e-03	5.86e-03	blue
chr17	37376976	37377088	1/5/1/5	67/2	0.97	8/7	0.53	6.79e-07	4.23e-03	blue
chr17	38196257	38196434	2/5/2/5	122/1	0.99	22/4	0.85	1.78e-04	7.55e-05	blue
chr17	38196257	38196434	2/5/2/5	122/1	0.99	22/4	0.85	1.78e-04	7.55e-05	blue
chr17	39913020	39913269	1/5/1/5	90/9	0.91	7/7	0.50	3.96e-05	1.12e-03	blue
chr17	39916191	39916346	2/4/4/6	62/3	0.95	54/20	0.73	3.88e-04	1.25e-02	blue
chr17	40130829	40130892	1/5/1/5	126/4	0.97	12/3	0.80	3.79e-03	1.72e-02	blue
chr17	40714862	40715048	2/6/2/6	5/72	0.06	20/4	0.83	2.62e-14	7.74e-04	blue
chr17	40941064	40941446	3/5/3/5	83/5	0.94	34/10	0.77	3.63e-03	4.80e-02	blue
chr17	41356115	41356598	0/6/1/7	99/1	0.99	11/4	0.73	5.48e-06	6.74e-05	blue
chr17	42734442	42734575	0/1/5/6	8/8	0.50	7/59	0.11	2.56e-04	1.09e-02	blue
chr17	43127501	43127676	0/3/2/5	37/1	0.97	16/7	0.70	1.82e-03	2.63e-03	blue
chr17	43127501	43127676	0/3/2/5	37/1	0.97	16/7	0.70	1.82e-03	2.63e-03	blue
chr17	43333148	43333266	1/5/1/5	65/0	1.00	8/3	0.73	1.74e-05	0.00e+00	blue
chr17	43334699	43334733	4/5/4/5	141/2	0.99	33/9	0.79	1.39e-06	4.71e-02	blue
chr17	43334699	43334733	4/5/4/5	141/2	0.99	33/9	0.79	1.39e-06	4.71e-02	blue
chr17	44862333	44862432	2/5/3/6	62/6	0.91	15/24	0.38	5.14e-09	1.87e-02	blue
chr17	53013258	53013356	0/1/4/5	12/3	0.80	66/1	0.99	2.63e-03	1.71e-03	blue
chr17	55740388	55740619	0/2/3/5	8/15	0.35	24/10	0.71	7.52e-03	2.39e-02	blue
chr17	56580879	56581005	4/4/5/5	53/19	0.74	41/39	0.51	4.60e-03	3.30e-03	blue
chr17	56744087	56744337	3/10/3/10	131/49	0.73	47/0	1.00	5.36e-05	8.29e-03	blue
chr17	56768375	56768512	3/4/4/5	37/11	0.77	53/2	0.96	3.29e-03	6.30e-03	blue
chr17	57427084	57427170	2/3/4/5	40/3	0.93	33/15	0.69	3.71e-03	2.32e-02	blue
chr17	57969624	57969723	5/5/5/5	61/107	0.36	38/25	0.60	1.02e-03	3.51e-02	blue
chr17	60578365	60578413	4/5/4/5	103/1	0.99	62/9	0.87	1.04e-03	3.05e-02	blue
chr17	63179474	63179603	1/2/4/5	23/4	0.85	83/1	0.99	2.98e-03	1.20e-02	blue
chr17	63179474	63179603	1/2/4/5	23/4	0.85	83/1	0.99	2.98e-03	1.20e-02	blue
chr17	63920255	63920329	4/4/5/5	57/12	0.83	95/5	0.95	8.48e-03	1.27e-02	blue
chr17	64414774	64414930	0/4/1/5	51/4	0.93	6/8	0.43	1.11e-05	3.77e-03	blue
chr17	64447783	64448167	2/6/2/6	69/30	0.70	26/1	0.96	4.45e-03	2.67e-02	blue
chr17	64986827	64986986	3/7/3/7	130/8	0.94	34/9	0.79	2.98e-03	1.19e-02	blue
chr17	65013955	65014167	1/5/1/5	63/0	1.00	10/2	0.83	1.02e-03	0.00e+00	blue
chr17	65505120	65505222	2/5/2/5	91/3	0.97	18/4	0.82	7.86e-03	6.66e-03	blue
chr17	71383670	71383836	1/5/1/5	81/1	0.99	11/2	0.85	6.66e-03	3.94e-03	blue
chr17	71601379	71601812	2/6/2/6	168/7	0.96	17/8	0.68	6.63e-07	1.03e-02	blue
chr17	73644272	73644577	5/5/8/8	89/11	0.89	135/1	0.99	3.90e-04	7.55e-04	blue
chr17	73655234	73655382	2/2/5/5	30/7	0.81	106/2	0.98	2.05e-04	1.80e-03	blue
chr17	73975958	73976292	0/1/4/5	10/10	0.50	0/57	0.00	1.05e-08	1.62e-12	blue
chr17	74055347	74055407	3/3/5/5	32/8	0.80	73/2	0.97	1.68e-03	5.54e-04	blue
chr17	74143380	74143624	2/2/6/6	30/9	0.77	85/1	0.99	2.86e-05	6.42e-03	blue
chr17	74484826	74485100	1/5/1/5	68/13	0.84	4/11	0.27	2.52e-06	8.26e-03	blue
chr17	74924563	74924653	4/4/5/5	58/7	0.89	44/22	0.67	1.87e-03	3.55e-02	blue
chr17	75143194	75143267	1/5/1/5	76/13	0.85	11/8	0.58	5.97e-03	5.29e-03	blue
chr17	75460743	75461011	0/4/2/6	42/4	0.91	1/20	0.05	7.20e-12	3.60e-04	blue
chr17	75460743	75461011	0/4/2/6	42/4	0.91	1/20	0.05	7.20e-12	3.60e-04	blue
chr17	75464215	75464325	3/4/4/5	46/0	1.00	46/10	0.82	2.55e-03	1.35e-02	blue
chr17	75464215	75464325	3/4/4/5	46/0	1.00	46/10	0.82	2.55e-03	1.35e-02	blue
chr17	77403807	77404031	4/4/7/7	72/29	0.71	41/56	0.42	3.72e-05	9.56e-03	blue
chr17	77943665	77943867	2/2/6/6	18/5	0.78	139/3	0.98	4.80e-05	3.56e-04	blue
chr17	78041650	78041753	5/5/5/5	71/19	0.79	97/6	0.94	1.61e-03	2.38e-02	blue
chr17	78336410	78336554	1/5/1/5	116/0	1.00	12/2	0.86	4.09e-05	0.00e+00	blue
chr17	78336410	78336554	1/5/1/5	116/0	1.00	12/2	0.86	4.09e-05	0.00e+00	blue
chr17	78374123	78374299	3/5/3/5	57/16	0.78	47/1	0.98	2.13e-03	4.27e-02	blue
chr17	78643247	78643462	3/4/4/5	51/7	0.88	55/0	1.00	7.81e-03	4.32e-02	blue
chr17	78748060	78748116	1/1/5/5	9/2	0.82	14/62	0.18	8.34e-06	5.86e-04	blue
chr17	78772869	78773034	1/4/2/5	73/5	0.94	25/11	0.69	5.61e-04	8.16e-03	blue
chr17	78856143	78856276	1/6/1/6	157/25	0.86	5/5	0.50	2.11e-03	1.21e-03	blue
chr17	78856143	78856276	1/6/1/6	157/25	0.86	5/5	0.50	2.11e-03	1.21e-03	blue
chr17	78859060	78859311	1/10/1/10	124/3	0.98	8/3	0.73	1.02e-04	1.30e-03	blue
chr17	78859060	78859311	1/10/1/10	124/3	0.98	8/3	0.73	1.02e-04	1.30e-03	blue
chr17	78860206	78860318	2/5/2/5	70/53	0.57	26/2	0.93	3.60e-04	8.97e-03	blue
chr17	78860206	78860318	2/5/2/5	70/53	0.57	26/2	0.93	3.60e-04	8.97e-03	blue
chr17	79037391	79037818	0/5/2/7	51/18	0.74	0/21	0.00	2.16e-09	1.82e-03	blue
chr17	79936123	79936169	1/1/5/5	2/10	0.17	0/77	0.00	2.91e-04	0.00e+00	blue
chr17	80132546	80132772	4/5/4/5	188/8	0.96	65/15	0.81	6.33e-05	4.57e-02	blue
chr17	80444230	80444381	1/5/1/5	67/6	0.92	4/6	0.40	1.26e-05	4.29e-05	blue
chr17	80495241	80495298	1/5/1/5	66/5	0.93	20/8	0.71	4.28e-03	2.09e-02	blue
chr17	80516293	80516336	4/6/4/6	65/22	0.75	57/4	0.93	3.21e-03	3.15e-03	blue
chr17	80544762	80544979	1/6/1/6	96/17	0.85	7/11	0.39	9.51e-06	2.03e-02	blue
chr17	80645902	80646261	5/12/5/12	220/7	0.97	55/8	0.87	2.30e-03	7.52e-03	blue
chr17	80789488	80789560	1/4/2/5	52/0	1.00	19/4	0.83	2.00e-03	1.50e-06	blue
chr17	81003845	81004098	1/1/5/5	1/11	0.08	69/14	0.83	3.80e-08	2.33e-02	blue
chr18	2857764	2858011	3/6/3/6	39/56	0.41	3/41	0.07	4.34e-05	2.98e-03	blue
chr18	7062417	7062450	2/5/2/5	112/3	0.97	17/12	0.59	1.01e-09	3.88e-06	blue
chr18	11826871	11827196	0/7/1/8	102/1	0.99	6/5	0.55	3.38e-10	1.06e-06	blue
chr18	12376064	12376205	0/3/2/5	45/9	0.83	6/14	0.30	1.07e-05	1.90e-02	blue
chr18	19415450	19415530	2/5/2/5	69/28	0.71	22/0	1.00	3.95e-03	1.01e-03	blue
chr18	20836537	20836601	2/5/2/5	57/2	0.97	21/7	0.75	1.99e-03	3.56e-02	blue
chr18	28613913	28614042	0/4/1/5	58/1	0.98	8/2	0.80	8.67e-03	1.23e-02	blue
chr18	29691032	29691267	3/4/4/5	60/4	0.94	48/20	0.71	5.64e-04	4.21e-02	blue
chr18	29691032	29691267	3/4/4/5	60/4	0.94	48/20	0.71	5.64e-04	4.21e-02	blue
chr18	32296341	32296475	4/5/5/6	82/16	0.84	83/3	0.97	4.30e-03	2.96e-02	blue
